,X1,X2,kmeans_cluster,em_cluster,y
40848,-66570.82,-1078.976,1,0,0
40849,100823.875,-989.33765,1,0,1
40850,-134353.78,-1067.3425,0,0,0
40851,25771.785,-1017.9334,1,0,0
40852,60423.98,-1048.8018,1,0,1
40853,24679.945,-1026.2964,0,0,0
40854,-22799.611,-1076.984,0,0,0
40855,-4168.209,-1047.1954,0,0,1
40856,555660.2,-976.2626,0,0,0
40857,203238.2,-1031.8734,0,0,0
40858,-88972.734,-1104.5706,0,1,0
40859,-41575.996,-1055.1251,1,0,0
40860,13043.45,-1090.9637,0,0,0
40861,-11773.209,-1108.9124,0,0,0
40862,-156864.0,-1069.4774,1,0,1
40863,80290.13,-1047.3701,0,0,0
40864,-117251.82,-1060.8301,0,1,0
40865,107775.9,3016.8765,1,0,0
40866,76417.09,-1033.6439,1,0,1
40867,-67762.445,-1042.8408,0,0,0
40868,75206.336,-1041.6565,1,0,1
40869,-162718.47,-1057.628,1,0,0
40870,35239.04,-1067.6459,0,0,0
40871,23154.22,-1059.4183,1,0,0
40872,-107829.36,-1085.0552,1,1,0
40873,-143370.52,-1055.0735,0,0,0
40874,-11321.872,-1084.369,1,0,0
40875,-157591.92,-1079.1824,1,0,0
40876,-159990.4,2047.3895,1,0,0
40877,50203.516,-1063.3533,1,0,0
40878,367738.84,-1005.78864,0,0,0
40879,-6217.617,7546.0493,0,0,1
40880,63252.184,-1053.8002,1,0,0
40881,-21799.457,-1089.3005,0,0,0
40882,34065.613,-1042.7474,0,0,0
40883,-83216.52,-1036.1794,0,0,0
40884,-91468.13,13008.952,0,1,1
40885,-103609.14,-1107.5342,0,0,0
40886,135433.28,-1042.681,1,0,1
40887,-47039.305,-1091.1138,0,0,0
40888,-67857.73,-1055.0088,0,0,0
40889,-14852.698,-1015.8199,0,0,0
40890,26105.285,-1069.7515,1,0,1
40891,759.32477,-1075.6405,0,0,0
40892,262819.34,-1022.47406,1,0,0
40893,-26868.994,-1094.0547,0,0,0
40894,-37085.62,-1075.0111,0,0,0
40895,29058.57,4119.3394,1,0,1
40896,-88777.23,-1048.3988,1,0,0
40897,72732.84,-1073.1299,0,0,0
40898,13251.698,-1076.3632,0,0,0
40899,-60529.695,-1068.0205,1,0,0
40900,248319.48,-1024.7565,0,0,0
40901,82362.81,-1020.8274,0,0,0
40902,47182.37,13967.489,0,0,1
40903,-17708.37,-1039.5927,0,0,0
40904,183086.86,-1035.0352,0,0,0
40905,-162396.14,-1086.6719,0,0,0
40906,32631.2,-1075.5052,1,0,0
40907,88407.586,-1042.2697,1,0,0
40908,-135767.97,-1097.2556,1,0,0
40909,6381.5425,-1026.2273,0,0,0
40910,-81889.54,-1083.5885,1,0,0
40911,51513.453,-1076.3977,0,0,1
40912,295602.12,-1017.2639,0,0,0
40913,-31639.404,-1069.8566,0,0,1
40914,52551.46,-1069.6628,0,0,0
40915,-17637.096,6620.09,1,0,1
40916,24932.176,-1044.0215,1,0,0
40917,-138950.31,-1100.2012,1,0,0
40918,-66674.63,-1085.0505,1,0,1
40919,-68356.9,-1068.0107,1,1,0
40920,37790.445,2397.969,1,0,0
40921,-36039.67,-1045.2573,1,0,1
40922,-20966.979,-1085.4672,1,0,0
40923,-122206.47,-1087.1348,0,0,0
40924,-113148.92,-1081.2725,0,0,0
40925,81884.12,-1046.8057,0,0,0
40926,102796.28,-1060.9569,1,0,1
40927,21507.129,-1069.1056,0,0,0
40928,160258.8,-1038.5002,0,0,0
40929,-19330.453,-1059.371,1,0,0
40930,52764.63,-466.38397,0,0,0
40931,161659.72,-1007.81604,0,0,0
40932,-33099.81,-1077.9681,0,0,0
40933,5127.8877,-1044.1437,0,0,0
40934,-71069.21,-1098.506,1,0,0
40935,70215.9,-1052.1975,0,0,0
40936,84963.79,-1036.0945,1,0,0
40937,-78001.25,-1050.3412,0,0,1
40938,-31094.957,-1101.2753,0,0,0
40939,-69783.58,-1108.7355,1,0,0
40940,-137368.11,-1047.1835,1,0,0
40941,-158048.2,-1078.8325,0,0,0
40942,53268.95,-1025.377,0,0,0
40943,-353.88837,-1076.5493,0,0,0
40944,10793.847,-1093.6398,0,0,0
40945,-1612.1423,-1095.3417,0,0,1
40946,-105550.375,-1095.9271,0,0,0
40947,-36617.695,-1025.0074,1,0,1
40948,-116687.62,-1104.355,1,0,0
40949,70413.87,-1056.1101,1,0,1
40950,127515.18,-1043.2863,1,1,0
40951,198046.55,-1032.6993,0,0,0
40952,-41068.363,1894.8624,0,0,0
40953,-49482.656,-1126.6304,0,0,0
40954,121668.53,-1044.7732,0,0,0
40955,71558.414,-1074.3921,1,0,0
40956,33850.65,-1070.4902,0,0,0
40957,70501.055,-1051.8301,0,0,0
40958,-170211.28,13933.196,1,0,1
40959,26602.611,-1056.754,0,0,0
40960,14126.616,-1087.5815,1,0,1
40961,-139610.64,-1080.5118,1,0,0
40962,305258.12,-1015.7522,0,0,0
40963,-41632.246,-1075.1309,0,0,0
40964,265892.2,-1046.3152,0,0,1
40965,26321.768,-1035.5698,1,0,1
40966,38585.14,-1031.4076,0,0,0
40967,-59387.586,-1056.3655,1,0,0
40968,-15625.268,-1024.1243,0,0,0
40969,150806.84,13305.94,0,0,1
40970,13702.62,-1019.9133,0,0,0
40971,-78934.87,24047.736,0,0,1
40972,29441.467,-1093.5286,1,0,1
40973,5170.2446,-1046.1367,0,0,0
40974,167487.05,-1089.6929,1,0,1
40975,-61507.36,-1075.257,1,1,0
40976,92478.07,-1050.3851,0,0,0
40977,35051.562,-1050.2639,1,1,0
40978,-65635.14,-1086.5992,0,1,1
40979,-40601.18,2393.1243,1,0,0
40980,17562.566,13962.815,1,0,1
40981,34891.805,-1079.9163,1,0,1
40982,37220.473,-1094.241,0,1,0
40983,160574.73,-1038.8716,0,0,0
40984,-139690.78,-1061.024,1,1,0
40985,-12184.699,-1047.7781,1,0,1
40986,-12216.578,-1101.8209,0,1,0
40987,-30563.627,-1089.7152,1,0,0
40988,-8012.235,-1086.5797,0,0,1
40989,24209.041,-1046.021,0,1,0
40990,-141618.16,-1072.2112,1,0,1
40991,-155781.52,-1116.0674,0,0,0
40992,-75910.46,-1080.5516,0,0,0
40993,-136912.52,-1062.832,1,0,1
40994,-3425.6968,-1041.3285,0,0,0
40995,-120795.13,-1095.0961,1,0,1
40996,-62531.027,-1057.0641,0,0,0
40997,-66690.71,-1025.1545,0,0,0
40998,-17509.553,9452.322,0,0,1
40999,-77029.33,-1077.2301,0,0,0
41000,-6239.3633,2340.0994,1,0,0
41001,58269.246,-1038.9619,0,0,0
41002,-12868.451,9453.18,0,0,1
41003,-985.81213,-1042.9089,0,0,0
41004,40782.75,-1059.0413,0,0,0
41005,-124800.45,-1074.0441,1,0,0
41006,219871.42,-1043.974,1,0,1
41007,46592.645,-1027.0746,0,0,0
41008,165395.38,-1056.9799,1,0,1
41009,58584.08,-1058.1323,0,0,0
41010,32387.95,-1083.879,0,0,0
41011,-39596.832,-1061.8434,1,0,1
41012,-13789.018,-1025.9039,0,0,1
41013,-3267.3713,-1071.4287,0,0,0
41014,475.75742,-1100.6213,0,0,0
41015,413932.75,26829.316,0,0,1
41016,59598.746,-1056.2097,0,0,0
41017,-78639.234,2245.879,0,0,0
41018,570898.2,-973.73444,0,0,0
41019,-78494.45,-1072.5165,0,0,0
41020,-32789.39,-1086.3602,0,0,0
41021,-9333.595,-1052.8578,0,0,0
41022,-40219.836,-1031.6881,1,0,1
41023,-88800.49,-1081.1188,0,0,1
41024,-7843.5107,-1129.8179,0,0,1
41025,-82682.445,-1022.7343,0,0,0
41026,-76343.85,-1047.0962,0,0,0
41027,11263.524,-1052.4523,0,0,0
41028,30569.502,-1056.6243,0,0,0
41029,15814.238,-1055.022,0,0,0
41030,-8455.687,-1089.1455,0,0,0
41031,-80163.87,-1029.2247,1,0,0
41032,53500.64,-1047.1843,0,0,0
41033,502.7877,-1050.8711,1,0,1
41034,13804.284,-1027.292,0,0,0
41035,-4312.8506,-1073.5951,0,0,1
41036,4638.6,-1038.5085,0,0,0
41037,-160807.94,-1087.2325,1,0,0
41038,-103983.05,-1085.3364,1,0,0
41039,61080.605,-1054.2883,0,0,0
41040,-157096.2,-1094.7947,0,0,0
41041,-734.511,-1041.859,0,0,0
41042,19979.773,-1073.8572,0,0,0
41043,-43170.293,-1097.1763,1,0,0
41044,-111335.266,2021.7029,1,0,1
41045,-14635.908,-1039.0511,0,0,0
41046,90576.1,-1049.476,0,0,0
41047,-29378.842,-1139.8507,1,1,1
41048,-139869.42,-1084.909,1,0,0
41049,5610.7134,-1097.6602,0,0,0
41050,-164460.06,6208.117,1,0,1
41051,-51686.348,-1072.1991,1,0,0
41052,4996.8438,-1053.4357,0,0,0
41053,161235.47,-1038.7994,0,0,0
41054,-26245.232,-1068.5717,1,0,0
41055,158035.6,2286.885,0,0,0
41056,-14769.434,-1027.5112,1,0,1
41057,8883.519,-1017.92444,0,0,0
41058,-67250.74,-1084.3344,0,1,0
41059,-6348.6196,-1052.4266,0,1,0
41060,85243.36,-1033.3676,0,0,0
41061,-86007.195,-1103.4242,0,0,0
41062,261636.16,-1022.64105,0,0,0
41063,-92892.05,-1079.017,0,0,0
41064,-142077.73,-1089.8566,0,0,0
41065,-25307.254,7544.054,0,1,1
41066,11943.981,-1063.1447,1,0,0
41067,-17631.133,-1082.0951,0,0,0
41068,-46372.21,-1113.3403,1,0,0
41069,52828.176,-1106.8024,1,0,1
41070,2946.0396,-1011.3955,1,0,1
41071,93513.64,-1074.4832,0,0,0
41072,152613.9,-1029.2601,0,0,0
41073,92026.47,-1033.2476,0,0,0
41074,-17795.357,-1048.7069,1,0,1
41075,-12241.276,-1122.7466,1,0,1
41076,181784.69,-1035.2574,1,0,1
41077,-62802.125,-1083.8206,0,0,0
41078,-109153.08,-1084.4459,0,0,0
41079,30968.535,-1058.1708,1,1,0
41080,-12004.116,-1069.7053,0,0,1
41081,-51723.17,-1048.0808,0,1,0
41082,-17012.912,-1068.5155,0,1,0
41083,-100363.44,-1056.9202,1,0,1
41084,-26686.992,-1042.374,0,0,0
41085,-89244.15,-1066.0004,0,0,0
41086,-116914.75,-1072.733,1,1,1
41087,24673.838,4117.0254,1,0,1
41088,-104736.42,-1115.5669,0,0,0
41089,38518.26,-1053.5441,0,0,0
41090,150589.86,-1034.747,0,0,0
41091,34427.754,-1075.7148,1,0,0
41092,41862.543,-1081.337,0,0,0
41093,266128.12,-1055.745,1,0,1
41094,-97016.586,-1079.1527,0,0,0
41095,187987.53,-1037.8568,0,0,0
41096,-1860.4292,6235.862,1,0,1
41097,-22527.73,-1073.7368,0,0,0
41098,-39179.258,-1076.9669,1,0,0
41099,-69324.88,-1101.7391,1,1,1
41100,-71387.24,-1042.1284,0,0,0
41101,-58484.73,-1032.2297,1,0,1
41102,5782.4106,-1084.4224,0,1,0
41103,-42677.523,-1060.0779,0,0,0
41104,40444.61,-1071.5045,0,0,1
41105,146453.98,-1034.1569,1,0,0
41106,66827.914,-1064.3751,0,0,1
41107,-33225.293,-1072.3364,1,1,0
41108,-42926.504,-1101.6866,0,0,0
41109,270295.25,-1066.7672,0,0,0
41110,-112592.21,1092.3032,0,0,0
41111,-43318.465,-1070.9613,1,0,0
41112,-35492.39,-1122.9346,0,0,0
41113,-101736.36,-164.07307,0,0,0
41114,262296.1,-1022.56116,0,1,0
41115,-167871.34,-1099.8485,0,0,0
41116,-30167.957,-1100.5515,0,0,1
41117,43389.36,-1091.4692,1,0,1
41118,-10000.937,82.93821,0,0,0
41119,99491.22,-1074.3492,0,0,0
41120,93671.65,-1083.049,1,0,0
41121,192139.2,-1071.6982,1,1,1
41122,-144498.9,-1087.2767,0,0,0
41123,-9135.72,-1074.3787,0,1,0
41124,-60488.098,-1108.244,0,1,0
41125,-73893.76,-1107.9425,1,0,1
41126,65084.69,2357.3257,1,0,0
41127,-74812.15,-1085.0436,1,0,0
41128,-163218.61,-1103.716,0,0,0
41129,-76744.63,-1059.4028,1,0,0
41130,169866.48,-1012.84924,0,0,0
41131,55184.832,-1042.1937,0,0,0
41132,116571.625,-1072.6271,1,0,0
41133,-51255.63,13951.892,1,0,1
41134,231839.2,-1027.3624,0,0,1
41135,122399.35,-1052.6106,0,0,0
41136,-66414.91,-1101.231,0,0,0
41137,50765.348,-1063.31,0,0,0
41138,2140.469,-1100.167,0,0,1
41139,-89199.07,-1049.7784,0,0,0
41140,1237.6627,-1030.3796,1,1,0
41141,-25111.188,-1045.2749,1,0,0
41142,-136315.83,-1043.4282,0,0,1
41143,-21543.715,-1055.5898,1,0,0
41144,-78843.914,-1063.7252,1,0,0
41145,120666.15,-1052.338,1,0,0
41146,-33173.566,-1027.3535,0,0,0
41147,-126643.68,-1081.4408,0,0,0
41148,-81572.07,98922.07,0,1,1
41149,165873.78,-1021.598,0,0,0
41150,-90646.66,-1081.8821,1,1,1
41151,-32851.05,-1057.2762,0,0,0
41152,-94682.1,-1080.8861,1,0,0
41153,58115.57,-1054.5444,1,0,0
41154,-76209.96,-1083.4962,0,1,0
41155,-78345.9,-1104.9874,1,0,1
41156,-35559.97,-1084.9094,0,0,0
41157,-131662.12,6602.3228,1,0,1
41158,67031.586,-1074.7184,1,0,0
41159,-5018.2725,-1085.0884,0,0,0
41160,30134.205,-1070.1506,0,0,0
41161,-54032.03,-1067.6091,0,0,0
41162,1896.575,-1025.6526,0,0,0
41163,10602.245,-1026.8003,1,0,1
41164,-62890.242,-1057.1694,1,0,0
41165,66919.805,-1045.4508,0,0,0
41166,-17907.176,-1129.5919,0,0,1
41167,81246.8,-1051.169,1,0,0
41168,94221.85,-1085.5336,0,0,0
41169,-32994.562,-1055.9087,0,0,0
41170,212675.72,-1031.9135,0,0,0
41171,5160.734,-1061.9152,0,0,0
41172,16280.436,-1063.89,1,0,0
41173,-79434.8,-1035.2161,0,0,0
41174,-24829.322,-1058.3229,1,0,0
41175,-20021.535,-1097.4463,0,0,0
41176,-15184.17,-1095.2053,0,0,0
41177,22901.383,-1071.5886,1,1,0
41178,-16479.656,-1109.1077,1,0,1
41179,80482.67,-1056.8511,0,0,0
41180,2981.1982,-1079.8391,0,0,0
41181,37034.0,-1067.5945,1,0,1
41182,37534.99,-1052.61,1,0,0
41183,-10708.743,-1073.5858,1,0,0
41184,-156980.08,-1132.3315,0,0,0
41185,9674.488,-1042.778,0,0,0
41186,-154512.34,-1106.7572,1,0,0
41187,-6350.955,-1078.8619,1,0,0
41188,-38647.547,-1088.3645,0,0,0
41189,21387.635,-1059.2776,1,0,0
41190,-157051.8,-1081.8154,1,0,0
41191,-163314.2,-1087.0339,1,0,0
41192,-21732.393,-1077.8406,0,0,0
41193,-7977.1807,-1020.8817,1,0,0
41194,-154815.81,-1084.0759,0,0,0
41195,-4723.9395,3947.2356,1,0,0
41196,-58879.17,-1055.7832,1,0,0
41197,15836.173,-8.005634,0,0,0
41198,-46198.906,-1077.4713,0,0,0
41199,-61771.59,-1070.6102,0,0,0
41200,-151148.23,-1079.5957,1,0,0
41201,26291.135,-1055.3247,0,0,0
41202,-34396.56,-1066.2195,0,0,0
41203,-86859.97,-1081.8108,1,0,0
41204,508307.22,-983.7591,0,0,0
41205,-7502.6357,-1027.2521,1,0,0
41206,-27548.477,-1016.554,0,0,0
41207,-12647.051,-1060.1819,0,0,0
41208,-16605.197,-1052.2865,0,0,0
41209,-8140.2354,-1091.8984,0,1,0
41210,70949.26,1113.6357,0,1,0
41211,-83412.04,12475.245,0,0,1
41212,123722.35,-1028.102,0,0,1
41213,85363.914,-1050.5078,0,0,0
41214,3670.4128,-1023.0816,0,0,0
41215,-42477.883,-1024.6482,0,1,0
41216,173079.95,-1037.1033,0,0,0
41217,-148919.47,-1075.2493,0,0,0
41218,-72101.58,-1033.7449,0,0,0
41219,-68769.09,-1056.8911,1,0,0
41220,-159843.66,-1098.6139,0,0,1
41221,-82485.375,-1045.388,1,1,1
41222,37515.2,-1028.5446,1,0,0
41223,-33225.215,-1107.299,0,0,0
41224,32492.172,-1078.6226,1,0,1
41225,286967.03,-1018.669,1,0,0
41226,-40329.727,-1055.5917,0,1,0
41227,458115.12,-991.6724,0,0,0
41228,-29257.488,-1072.3835,0,0,0
41229,-27242.027,-1029.0219,0,0,0
41230,-146182.23,-1061.2505,0,0,0
41231,-49242.203,-1060.1318,1,0,1
41232,-91862.1,-1063.2108,0,0,0
41233,-166325.84,-1057.3044,0,1,0
41234,-44207.535,-1118.143,0,0,0
41235,172179.34,-1036.7407,0,0,0
41236,59842.855,-1039.6841,0,0,0
41237,-12594.254,-1069.6938,0,0,0
41238,95446.016,-1037.5771,1,0,0
41239,19824.375,-1081.4851,1,0,0
41240,-20526.742,-1087.2457,0,0,0
41241,68317.15,1544.8115,0,0,0
41242,-58456.43,-1092.4268,1,0,1
41243,-141190.31,-1055.334,0,0,0
41244,-97903.51,-1081.6624,0,0,0
41245,12966.363,-1027.9946,0,0,0
41246,11961.852,-1065.6289,0,0,0
41247,-43170.605,-1042.2682,1,0,0
41248,-80188.61,-1064.2992,0,0,0
41249,-130127.69,-1100.1934,0,0,1
41250,35063.36,-1030.0725,1,0,1
41251,-7909.135,-1103.1771,0,1,0
41252,-9891.039,-1081.1609,1,0,0
41253,18786.588,-1045.1702,0,0,0
41254,-82078.88,-1057.6659,0,0,0
41255,39867.895,-1057.2378,0,0,0
41256,-24736.82,-1075.6565,0,0,0
41257,39323.387,-1036.4537,0,0,0
41258,-79204.48,-1062.374,0,0,0
41259,196663.98,6265.0796,1,0,1
41260,194151.78,-1053.692,1,0,0
41261,-26296.26,-1085.6147,0,0,0
41262,159025.05,-1072.8992,1,0,0
41263,80376.984,-1059.7124,0,0,0
41264,73459.875,5366.3433,1,0,1
41265,-150081.66,-1090.9733,0,0,0
41266,-3323.8699,-1110.9188,1,0,1
41267,-105339.266,-1087.3286,0,0,0
41268,-113670.08,-1072.0211,0,0,0
41269,35076.645,-1065.8464,1,0,0
41270,18264.95,-1059.2994,0,0,0
41271,207215.2,-1040.6675,1,0,0
41272,256072.42,-1023.5402,0,0,0
41273,-79777.59,-1038.0172,1,0,1
41274,152939.23,-1014.7992,0,0,0
41275,-164267.84,-1121.3754,1,1,0
41276,61961.812,-1065.9255,1,0,1
41277,168644.33,3975.5652,1,0,0
41278,-110104.79,-1081.449,0,0,0
41279,-66635.71,-1095.1447,1,0,0
41280,-138650.62,-1117.5095,0,0,1
41281,172984.28,-1036.3672,0,0,0
41282,267323.16,-1021.72577,1,0,0
41283,55227.438,-1084.1544,0,0,0
41284,-93870.93,-1038.4337,1,0,0
41285,-24435.512,-1039.1622,1,0,1
41286,-106364.125,-1099.729,0,0,0
41287,-142786.03,-1094.5626,1,1,1
41288,220515.64,-1038.563,1,0,1
41289,-160196.08,-1077.5634,0,0,0
41290,221842.12,-1028.9426,1,0,0
41291,-5072.055,-1035.3606,0,0,1
41292,176061.47,-1017.0655,1,0,1
41293,30995.523,-1058.5475,0,0,0
41294,-122094.85,-1085.0428,0,0,0
41295,51836.48,-1078.5236,0,0,0
41296,51719.457,-1044.3007,0,0,0
41297,-50139.992,-1044.3373,0,0,0
41298,52799.67,3593.2173,0,0,0
41299,-45731.047,-1071.9489,0,0,0
41300,127263.61,-1043.7687,0,0,1
41301,-109.17135,-1058.3517,1,0,1
41302,228853.12,-1027.8365,0,0,0
41303,57809.73,-1058.7081,1,0,1
41304,-97113.266,-1058.523,0,0,0
41305,-31359.334,-1079.8832,1,0,0
41306,21904.857,-1049.4083,0,0,0
41307,-9668.755,-1075.217,1,0,0
41308,122839.98,-1056.0187,0,0,0
41309,-97612.29,-1078.5076,1,0,0
41310,7378.195,-1069.1177,0,0,0
41311,-23888.998,-1029.776,1,0,1
41312,193.41753,-1082.6862,0,0,0
41313,30872.508,2044.4641,1,1,1
41314,-14161.111,-1064.619,1,1,1
41315,-134199.84,-1088.2401,1,0,0
41316,436385.12,-995.10126,0,0,0
41317,-35305.066,-1078.5013,0,1,0
41318,113685.516,-1045.9711,0,0,0
41319,89841.42,-1040.4347,1,0,0
41320,25871.402,-1078.987,1,0,1
41321,5767.1953,1346.929,1,0,0
41322,-28435.43,-1058.4318,0,0,0
41323,-52228.094,-1078.6013,0,0,0
41324,26155.477,-1041.7266,0,0,0
41325,-3080.061,-1023.1138,1,0,1
41326,165807.62,-1057.7096,0,0,0
41327,-81231.25,-1075.5032,0,0,0
41328,-1528.8992,-1010.6248,1,0,0
41329,-14066.766,-1049.3849,0,0,0
41330,-31160.453,2340.147,1,0,0
41331,155953.58,-1039.7925,0,0,1
41332,-66487.09,-1053.084,1,0,0
41333,46563.234,-1048.5852,1,1,1
41334,279593.3,-1005.8161,1,0,0
41335,31848.006,-1101.2703,0,0,0
41336,-99181.54,-1043.9661,0,1,0
41337,-56163.312,-1025.3832,0,0,0
41338,166153.88,-1016.4564,0,0,1
41339,-137381.52,-1088.0801,1,0,0
41340,-89747.04,-1079.3396,0,0,0
41341,-83645.01,-1077.1752,0,0,0
41342,73510.1,-1084.5126,0,0,0
41343,9936.65,-1073.7318,1,0,1
41344,226062.48,-1028.0846,1,0,0
41345,4913.197,-1084.1798,0,0,0
41346,37982.957,-1057.9473,1,0,0
41347,69628.91,-1064.2247,0,0,0
41348,-36506.965,5700.9,1,0,0
41349,-151500.69,-1101.5183,0,0,0
41350,36916.94,-1044.8016,0,0,0
41351,-22572.533,13955.942,0,1,1
41352,-87804.44,-1147.4905,1,1,1
41353,195114.89,-1076.5319,1,0,0
41354,-38838.76,-1052.7601,0,0,1
41355,84107.71,-1032.329,0,0,0
41356,-40754.92,-1066.1676,1,0,0
41357,20620.701,-1060.2645,1,1,0
41358,142494.94,-1041.3293,0,0,0
41359,-24503.47,-1063.4164,1,1,0
41360,20256.078,98938.13,1,1,1
41361,93969.734,1303.6428,0,0,0
41362,25356.512,-1035.777,0,0,0
41363,196944.05,-1058.6195,1,0,0
41364,168289.86,-1037.5588,0,0,0
41365,-136601.81,-1117.0726,1,0,0
41366,-86797.61,-1104.6936,1,0,0
41367,-74521.39,-1106.3495,1,0,0
41368,-5157.278,-1082.8599,1,0,0
41369,130984.25,-1043.2653,1,0,0
41370,14608.818,-1061.528,0,0,0
41371,-86396.14,-1050.1675,0,0,0
41372,-44406.934,2871.1677,0,0,0
41373,-107032.75,-1081.4764,0,0,0
41374,-79453.74,-1032.6111,0,0,0
41375,4440.056,-1072.5293,0,0,0
41376,127640.26,-1093.5664,0,0,0
41377,-20918.662,-1088.9697,0,0,0
41378,-83888.98,-1114.7646,0,0,0
41379,-76739.22,-1041.3492,1,0,1
41380,-112355.91,-1100.3379,0,1,0
41381,-76812.45,-1118.7928,1,0,0
41382,-158449.25,1117.8036,0,0,0
41383,-110664.95,-1067.0886,0,0,0
41384,1431.8608,-1041.0475,1,1,1
41385,-21082.129,-1108.2233,0,0,0
41386,72509.37,1544.8802,0,0,0
41387,-168028.47,-1090.2126,1,0,0
41388,-40199.164,-1027.896,0,0,0
41389,-153413.58,-1087.645,1,0,0
41390,-52673.957,-1082.5956,0,0,0
41391,-156413.39,-1104.9929,0,0,0
41392,45269.613,-1039.1647,0,0,0
41393,-92014.375,-1044.8405,1,0,1
41394,-6298.1016,1770.5089,1,0,0
41395,-30975.656,-1075.5754,1,0,1
41396,-59040.04,-1083.5923,0,0,0
41397,260479.03,-1022.82526,1,0,0
41398,272718.6,-1023.285,0,0,0
41399,162010.83,-1035.1805,0,0,0
41400,5694.3105,-1078.4058,0,0,0
41401,-38136.56,-1081.0625,0,0,0
41402,12812.694,-1019.0427,0,0,1
41403,-165387.34,-1115.3082,0,0,0
41404,69214.68,-1031.0442,1,0,1
41405,-8893.156,-1111.7145,0,0,1
41406,151187.78,-1050.7454,0,0,0
41407,-85199.555,-1086.9253,1,0,0
41408,-155107.56,-1122.6376,1,1,1
41409,-91133.9,-1052.0717,0,0,0
41410,104077.67,-1047.5157,0,0,0
41411,-82718.18,-1084.1987,1,0,0
41412,-62653.49,-1096.5383,1,0,0
41413,-65532.332,-1048.9862,0,0,0
41414,82273.125,-1039.4786,0,0,0
41415,-122024.04,-1081.184,0,1,1
41416,9502.271,-1023.6587,1,0,0
41417,42737.06,-1056.192,0,0,0
41418,-10720.421,-1091.9491,0,0,0
41419,-26757.059,-1025.9927,0,0,0
41420,-43654.773,4483.761,1,0,1
41421,111441.36,-1036.5421,1,0,0
41422,-2940.527,-1078.4836,0,0,0
41423,108928.234,-1034.9861,0,0,0
41424,61180.76,-1053.2655,0,0,0
41425,-147864.12,-1086.9159,0,0,0
41426,36750.684,-1050.1189,0,0,1
41427,-160674.42,-1100.5942,0,0,0
41428,169102.16,-981.99915,0,0,0
41429,-36248.18,-1112.4093,1,0,0
41430,37196.617,-1019.97736,0,0,0
41431,-43794.453,6614.701,1,0,1
41432,205628.11,-1031.4962,1,0,1
41433,-61377.863,-1070.8997,0,0,0
41434,133039.17,-1054.906,1,0,0
41435,-22628.928,-1097.6417,1,0,0
41436,23026.086,-1045.3052,1,1,1
41437,150008.98,-1069.5604,0,0,0
41438,143959.52,-1021.5171,0,0,0
41439,-156166.19,-1111.5275,1,0,0
41440,-154601.08,-36.827995,0,0,0
41441,-1083.6749,-1090.5428,0,0,0
41442,-82512.414,-1057.4558,1,0,0
41443,5765.719,-1046.7454,1,0,0
41444,42604.6,-1047.1947,1,0,0
41445,4484.228,-1014.40295,0,0,0
41446,-65518.227,-1064.3695,0,0,0
41447,-139086.77,-1078.4957,0,0,0
41448,4007.0605,-1043.5233,0,0,0
41449,-93982.56,-1075.5248,0,0,0
41450,101551.54,3454.9424,1,0,0
41451,3337.4602,-1068.5166,1,0,0
41452,77485.45,-1059.6587,0,0,0
41453,150777.11,-1012.90515,0,0,0
41454,-143047.19,-1086.0568,0,0,0
41455,29039.73,-1057.9126,1,0,1
41456,-82895.32,-1024.0079,1,0,1
41457,-86644.914,-1096.5597,1,0,1
41458,-2523.1475,-1050.8206,1,0,1
41459,-62096.24,-1075.728,0,0,0
41460,-40199.56,-1106.2758,0,0,0
41461,849.6245,-1101.8899,0,0,0
41462,-106740.61,-1125.919,0,0,0
41463,204727.36,-1031.468,0,0,0
41464,192785.6,-1033.5026,1,0,0
41465,46213.93,-1050.3197,0,0,0
41466,-3897.0208,-1063.8784,1,0,0
41467,40119.496,-1086.9865,0,0,0
41468,-89328.46,-1059.9272,1,0,1
41469,131678.48,-1010.1596,0,0,0
41470,-41547.92,-1059.7975,1,0,0
41471,-30394.473,-1066.2556,1,0,1
41472,336860.12,-1010.70154,0,0,1
41473,-48144.1,-1065.2837,1,0,0
41474,284028.12,-1021.4244,0,0,0
41475,-51074.344,-1071.5294,0,0,0
41476,-117740.04,-1088.3983,0,0,0
41477,65360.344,-1088.2179,1,0,0
41478,-162896.2,-1142.0504,1,0,1
41479,-60055.62,-1044.2847,0,0,0
41480,255271.77,14000.251,1,1,1
41481,193489.25,-1047.9684,0,0,0
41482,222193.16,-1028.8867,0,0,0
41483,233466.05,-1026.0502,1,0,0
41484,-12509.275,-1094.6342,0,0,0
41485,-102261.41,-1076.828,1,0,1
41486,-17799.576,-1028.8362,1,0,0
41487,-39775.96,-1069.6716,0,0,0
41488,15038.208,-1093.182,1,0,0
41489,-134117.45,-1082.8533,0,0,0
41490,-154079.27,-1124.1837,1,0,0
41491,36507.21,-1073.3997,1,0,0
41492,120399.02,-1044.3491,0,0,0
41493,-1590.3152,-1058.4532,0,0,1
41494,-46524.207,-1085.3975,0,1,0
41495,-96128.52,-1085.2396,0,0,0
41496,-40364.496,-1116.3052,1,0,0
41497,-156340.77,-1081.6846,1,0,0
41498,-63319.88,-1108.6973,1,0,0
41499,-25207.312,-1063.2429,1,0,1
41500,260035.4,-1025.0829,0,0,0
41501,29287.957,-1045.2441,0,0,0
